npoin  nele  nsec npfix  nlod   nstr
 2500  4800     1    50     3      1
  sec               t               E              po           alpha           gamma        gkh        gkv
    1   5.0000000e+01   3.2500000e+08   2.0000000e-01   1.0000000e-05   2.4000000e+01      0.000      1.000
 node               x               y              fx              fy          deltaT   kox   koy
 2449  -2.0964141e-07   8.5433407e-05
 2450  -2.2487589e-07   8.5105438e-05
 2451   1.5505040e-06   8.5931545e-05
 2452   1.5475411e-06   8.6219029e-05
 2453   1.5439831e-06   8.6489520e-05
 2454   1.5374229e-06   8.6748377e-05
 2455   1.5349598e-06   8.7003285e-05
 2456   1.5319035e-06   8.7228704e-05
 2457   1.5233467e-06   8.7438929e-05
 2458   1.5165895e-06   8.7644204e-05
 2459   1.5072480e-06   8.7819783e-05
 2460   1.4906460e-06   8.7980559e-05
 2461   1.4741715e-06   8.8137290e-05
 2462   1.4537221e-06   8.8266100e-05
 2463   1.4251706e-06   8.8382282e-05
 2464   1.3963253e-06   8.8496517e-05
 2465   1.3635951e-06   8.8585169e-05
 2466   1.3231856e-06   8.8662938e-05
 2467   1.2826386e-06   8.8739826e-05
 2468   1.2383491e-06   8.8792993e-05
 2469   1.1865740e-06   8.8837167e-05
 2470   1.1345943e-06   8.8883346e-05
 2471   1.0809232e-06   8.8911862e-05
 2472   1.0253664e-06   8.8931693e-05
 2473   9.6743513e-07   8.8940049e-05
 2474   9.0719700e-07   8.8940095e-05
 2475   8.4728052e-07   8.8933824e-05
 2476   7.8491354e-07   8.8916789e-05
 2477   7.2633695e-07   8.8901100e-05
 2478   6.6849432e-07   8.8864658e-05
 2479   6.0810627e-07   8.8820846e-05
 2480   5.5294370e-07   8.8778792e-05
 2481   5.0003191e-07   8.8715525e-05
 2482   4.4598267e-07   8.8644265e-05
 2483   3.9868104e-07   8.8573972e-05
 2484   3.5503094e-07   8.8480875e-05
 2485   3.1126916e-07   8.8377979e-05
 2486   2.7507260e-07   8.8274344e-05
 2487   2.4300470e-07   8.8145821e-05
 2488   2.1115977e-07   8.8005940e-05
 2489   1.8744286e-07   8.7863893e-05
 2490   1.6824007e-07   8.7694559e-05
 2491   1.4928182e-07   8.7511511e-05
 2492   1.3802704e-07   8.7323794e-05
 2493   1.3015752e-07   8.7106192e-05
 2494   1.2080555e-07   8.6873200e-05
 2495   1.1686292e-07   8.6635662e-05
 2496   1.1563123e-07   8.6371542e-05
 2497   1.1556736e-07   8.6090164e-05
 2498   1.1466321e-07   8.5788363e-05
 2499   1.1137110e-07   8.5469349e-05
 2500   1.0804246e-07   8.5131648e-05
 elem           sig_x           sig_y          tau_xy              p1              p2             ang
    1   3.4123903e+02   1.7061952e+03   2.8998851e+02   1.7652491e+03   2.8218514e+02   7.8489553e+01
    2   1.5232125e+02   1.6063618e+03   8.8596787e+01   1.6117402e+03   1.4694281e+02   8.6526015e+01
    3   4.9070478e+01   1.0901079e+03  -1.2763416e+01   1.0902644e+03   4.8914018e+01   9.0702322e+01
    4   2.2625175e+02   1.1312587e+03   2.0339680e+02   1.1748698e+03   1.8264067e+02   7.7898227e+01
    5   1.8576320e+02   1.1231610e+03   2.0577786e+02   1.1663441e+03   1.4258010e+02   7.8148287e+01
    6   1.1479512e+02   2.0454695e+03   2.2245733e+02   2.0707701e+03   8.9494564e+01   8.3511506e+01
    7   2.3762749e+02   1.9656983e+03   2.6220169e+02   2.0046064e+03   1.9871942e+02   8.1559482e+01
    8   2.2506122e+02   1.1253061e+03   2.1959222e+02   1.1760139e+03   1.7435339e+02   7.6997284e+01
    9  -7.2333936e+01   1.1098242e+03   1.1827806e+02   1.1215421e+03  -8.4051819e+01   8.4342133e+01
   10  -1.4504868e+01   1.0596457e+03   6.3893491e+01   1.0634329e+03  -1.8292079e+01   8.6607829e+01
   11   2.0291284e+01   1.2336264e+03   4.6135598e+01   1.2353781e+03   1.8539562e+01   8.7825583e+01
   12   8.9994777e-02   1.0191653e+03   2.4082797e+01   1.0197342e+03  -4.7881260e-01   8.8646993e+01
   13   1.6176391e+01   1.0995973e+03   4.0349183e+01   1.1010979e+03   1.4675769e+01   8.7870101e+01
   14   9.1499913e+00   1.0234773e+03   2.8540117e+01   1.0242797e+03   8.3475930e+00   8.8389568e+01
   15   6.3274466e+01   1.0752015e+03   6.7118015e+01   1.0796338e+03   5.8842148e+01   8.6221805e+01
   16   4.3077056e+01   1.0533618e+03   5.3105626e+01   1.0561456e+03   4.0293229e+01   8.6999269e+01
   17   7.1545902e+01   1.0286446e+03  -1.4071203e+01   1.0288514e+03   7.1339072e+01   9.0842116e+01
   18   2.6596783e+01   1.0403006e+03   3.7173419e+01   1.0416620e+03   2.5235429e+01   8.7902668e+01
   19   3.8264755e+01   1.0293003e+03   3.7395964e+01   1.0307094e+03   3.6855650e+01   8.7842078e+01
   20   3.6349160e+01   1.0422511e+03   2.5814334e+01   1.0429131e+03   3.5687126e+01   8.8530915e+01
   21   2.1428355e+01   1.0144585e+03   1.6933500e+01   1.0147471e+03   2.1139683e+01   8.9023351e+01
   22   5.0686771e+01   1.0548837e+03   1.7949472e+01   1.0552044e+03   5.0366036e+01   8.8976305e+01
   23   5.3230462e+01   1.0249815e+03   9.8816872e+01   1.0349283e+03   4.3283640e+01   8.4252017e+01
   24   2.3188495e+01   1.1289287e+03   1.2345196e+02   1.1425441e+03   9.5731738e+00   8.3706374e+01
   25   2.4398869e+00   9.8992679e+02   3.2250051e+00   9.8993732e+02   2.4293545e+00   8.9812882e+01
   26   9.5108685e+01   1.2531043e+03   2.0029763e+02   1.2867708e+03   6.1442145e+01   8.0458763e+01
   27   2.2586637e+02   1.2271396e+03   1.0873432e+02   1.2388116e+03   2.1419431e+02   8.3873063e+01
   28   2.5710053e+02   1.2855027e+03   1.3860006e+02   1.3038546e+03   2.3874858e+02   8.2457377e+01
   29   1.2920008e+02   1.2100011e+03   1.0448202e+02   1.2200088e+03   1.1919237e+02   8.4528673e+01
   30   2.4849598e+02   1.3402876e+03   1.8767617e+02   1.3716479e+03   2.1713571e+02   8.0513647e+01
   31   2.2984562e+02   1.2301302e+03   1.5673399e+02   1.2541137e+03   2.0586211e+02   8.1300057e+01
   32   1.2417251e+02   1.1848633e+03   9.2167130e+01   1.1928124e+03   1.1622336e+02   8.5070602e+01
   33   2.4624298e+02   1.2312149e+03   1.3044942e+02   1.2481987e+03   2.2925915e+02   8.2582113e+01
   34   1.2909861e+02   1.3164082e+03   9.5953514e+00   1.3164857e+03   1.2902107e+02   8.9536999e+01
   35   2.3469011e+02   1.1734506e+03   1.1368716e+02   1.1870223e+03   2.2111841e+02   8.3192382e+01
   36   2.1330403e+02   1.1867652e+03   1.3512386e+02   1.2051733e+03   1.9489590e+02   8.2242266e+01
   37   2.1428801e+02   1.1916851e+03   1.1440970e+02   1.2048987e+03   2.0107436e+02   8.3411865e+01
   38   1.6456264e+02   1.1540795e+03   1.0798152e+02   1.1657260e+03   1.5291618e+02   8.3844100e+01
   39   1.5620018e+02   1.1753444e+03   1.1392358e+02   1.1879239e+03   1.4362067e+02   8.3698890e+01
   40   2.3469011e+02   1.1734506e+03   1.1368716e+02   1.1870223e+03   2.2111841e+02   8.3192382e+01
   41   2.2248445e+02   1.1933243e+03   1.0989972e+02   1.2056096e+03   2.1019919e+02   8.3621609e+01
   42   1.5250934e+02   1.1568902e+03   1.0795043e+02   1.1683616e+03   1.4103789e+02   8.3934178e+01
   43   7.4884989e+01   1.1378638e+03   6.2315819e+01   1.1415046e+03   7.1244271e+01   8.6656372e+01
   44   8.7427679e+01   1.2005773e+03   9.9177404e+01   1.2093446e+03   7.8660400e+01   8.4948187e+01
   45   5.3042531e+01   1.0829363e+03   4.9461573e+01   1.0853063e+03   5.0672548e+01   8.7256735e+01
   46   6.1972824e+01   1.1275878e+03   7.0045215e+01   1.1321723e+03   5.7388322e+01   8.6255297e+01
   47   4.8087572e+01   1.0949285e+03   5.1807310e+01   1.0974862e+03   4.5529919e+01   8.7173684e+01
   48   3.4087415e+01   1.0791453e+03   3.7358502e+01   1.0804791e+03   3.2753633e+01   8.7955282e+01
   49   1.0233391e+02   1.1433536e+03   9.3470216e+01   1.1516795e+03   9.4008068e+01   8.4909825e+01
   50   5.3059995e+01   1.1258052e+03   4.2381060e+01   1.1274770e+03   5.1388247e+01   8.7741103e+01
   51   1.2818053e+02   1.1370086e+03   9.9600235e+01   1.1467479e+03   1.1844116e+02   8.4415109e+01
   52   1.1007181e+02   1.1820431e+03   1.1371195e+02   1.1939726e+03   9.8142296e+01   8.4011012e+01
   53   9.6898674e+01   1.1159519e+03   8.6350560e+01   1.1232172e+03   8.9633464e+01   8.5190676e+01
   54   1.2820854e+02   1.1371486e+03   1.0385274e+02   1.1477275e+03   1.1762964e+02   8.4183659e+01
   55   1.4042322e+02   1.1246569e+03   1.0161931e+02   1.1350392e+03   1.3004083e+02   8.4166367e+01
   56   7.1961836e+01   1.0997426e+03   6.4792380e+01   1.1038111e+03   6.7893361e+01   8.6406973e+01
   57   1.7407159e+02   1.1461868e+03   1.1348898e+02   1.1592602e+03   1.6099820e+02   8.3428766e+01
   58   7.7411149e+01   1.1269891e+03   7.9707805e+01   1.1330079e+03   7.1392435e+01   8.5681807e+01
   59   1.6565042e+02   1.1595184e+03   1.1959347e+02   1.1737067e+03   1.5146212e+02   8.3234185e+01
   60   9.2549819e+01   1.0942077e+03   7.4426477e+01   1.0997076e+03   8.7049886e+01   8.5773665e+01
   61   2.1320216e+02   1.1638074e+03   1.2192345e+02   1.1791961e+03   1.9781352e+02   8.2806420e+01
   62   7.9508728e+01   1.1989935e+03   4.5366039e+01   1.2008289e+03   7.7673322e+01   8.7683208e+01
   63   2.7044457e+01   1.0439305e+03   2.2005932e+01   1.0444065e+03   2.6568460e+01   8.8760864e+01
   64   3.4976036e+00   9.2707470e+02  -1.6739320e-01   9.2707473e+02   3.4975733e+00   9.0010385e+01
   65   9.1627087e+00   9.5540022e+02   1.2492919e+01   9.5556513e+02   8.9977968e+00   8.9243715e+01
   66  -3.8291542e+00   8.9639359e+02  -4.5354085e+00   8.9641644e+02  -3.8520035e+00   9.0288652e+01
   67   8.1974664e+00   9.5652670e+02   1.1216561e+01   9.5665934e+02   8.0648187e+00   8.9322449e+01
   68   1.7147809e+01   9.8400208e+02   1.4797420e+01   9.8422849e+02   1.6921392e+01   8.9123379e+01
   69   2.3314533e+01   1.0148357e+03   3.2947520e+01   1.0159293e+03   2.2220917e+01   8.8098899e+01
   70   2.1076207e+00   9.2651463e+02   1.1656515e+00   9.2651610e+02   2.1061509e+00   8.9927752e+01
   71   1.3457496e+01   9.8326401e+02   1.8124772e+01   9.8360263e+02   1.3118880e+01   8.8929694e+01
   72   1.0058242e+01   9.5355443e+02   1.2829122e+01   9.5372884e+02   9.8838315e+00   8.9221117e+01
   73  -8.6542438e-01   9.2592002e+02   6.2946457e+00   9.2596278e+02  -9.0817509e-01   8.9610876e+01
   74   8.1020846e+00   9.5316319e+02   8.5694294e+00   9.5324089e+02   8.0243869e+00   8.9480522e+01
   75   8.1526326e+00   9.5651773e+02   7.4410564e+00   9.5657611e+02   8.0942522e+00   8.9550483e+01
   76   1.5350884e+01   9.9250899e+02   2.6275816e+01   9.9321503e+02   1.4644836e+01   8.8460797e+01
   77  -6.1188363e+00   8.9965297e+02  -7.2792803e+00   8.9971146e+02  -6.1773328e+00   9.0460421e+01
   78   6.6045763e-01   8.7390334e+02  -5.6735956e+00   8.7394021e+02   6.2359694e-01   9.0372239e+01
   79  -1.0446041e+00   8.6537804e+02   2.4542855e+00   8.6538499e+02  -1.0515562e+00   8.9837702e+01
   80   1.2263442e+00   8.2857720e+02  -2.8182857e+00   8.2858680e+02   1.2167441e+00   9.0195169e+01
   81   4.4303734e+00   8.4459735e+02   2.8384320e+00   8.4460694e+02   4.4207842e+00   8.9806434e+01
   82   1.6008291e+00   8.4782854e+02   3.7236564e+00   8.4784493e+02   1.5844442e+00   8.9747888e+01
   83  -4.1145782e+00   8.7294834e+02  -5.7754758e+00   8.7298637e+02  -4.1526081e+00   9.0377272e+01
   84   4.1989931e+00   8.9597507e+02   4.6712931e+00   8.9599954e+02   4.1745246e+00   8.9699885e+01
   85   4.3322309e+00   9.2364836e+02   3.6937902e+00   9.2366320e+02   4.3173896e+00   8.9769792e+01
   86   3.8136174e+00   8.6958929e+02   2.9290947e+00   8.6959920e+02   3.8037078e+00   8.9806160e+01
   87  -5.7232776e+00   8.4636372e+02  -7.9917258e+00   8.4643867e+02  -5.7982254e+00   9.0537314e+01
   88  -2.4859961e+00   8.6832936e+02  -4.8651299e+00   8.6835654e+02  -2.5131761e+00   9.0320091e+01
   89  -1.5835530e+00   8.4260343e+02  -6.4995425e+00   8.4265347e+02  -1.6335911e+00   9.0441095e+01
   90   3.6874301e-01   8.9520902e+02  -1.1294875e+00   8.9521045e+02   3.6731735e-01   9.0072320e+01
   91   6.0959764e+00   9.2400111e+02   8.1347449e+00   9.2407320e+02   6.0238895e+00   8.9492281e+01
   92  -4.9718350e-01   9.0077730e+02  -1.8042465e+00   9.0078091e+02  -5.0079538e-01   9.0114699e+01
   93  -3.4063425e+00   8.2279268e+02  -6.7867117e+00   8.2284843e+02  -3.4620873e+00   9.0470607e+01
   94   1.8985790e+01   1.0075817e+03   2.3269962e+01   1.0081292e+03   1.8438355e+01   8.8652344e+01
   95   2.1993131e+01   1.0081832e+03   2.4762198e+01   1.0088045e+03   2.1371770e+01   8.8562571e+01
   96   5.2906546e+01   1.0622147e+03   5.3688535e+01   1.0650625e+03   5.0058706e+01   8.6963663e+01
   97   1.5160339e+01   9.7604500e+02   1.6972128e+01   9.7634468e+02   1.4860654e+01   8.8988404e+01
   98   2.4581929e+01   1.0231529e+03   3.0615049e+01   1.0240907e+03   2.3644187e+01   8.8245573e+01
   99   1.6188262e+01   9.8956719e+02   2.1822166e+01   9.9005618e+02   1.5699277e+01   8.8716347e+01
  100   1.4797026e+01   9.7597234e+02   1.8404124e+01   9.7632460e+02   1.4444762e+01   8.8903464e+01
  101   3.6090982e+01   1.0254548e+03   3.8465721e+01   1.0269480e+03   3.4597717e+01   8.7776857e+01
  102   3.1961635e+01   1.0580257e+03   4.1337971e+01   1.0596884e+03   3.0298909e+01   8.7696649e+01
  103   6.7577187e+01   1.0688011e+03   6.3629309e+01   1.0728286e+03   6.3549649e+01   8.6378186e+01
  104   7.3840640e+01   1.1001183e+03   7.8692648e+01   1.1061172e+03   6.7841732e+01   8.5640652e+01
  105   2.5879924e+01   9.9150552e+02   2.7103749e+01   9.9226569e+02   2.5119759e+01   8.8393474e+01
  106   3.4016969e+01   1.0321907e+03   4.0019714e+01   1.0337927e+03   3.2415032e+01   8.7707749e+01
  107   5.0169609e+01   1.0354213e+03   4.8606984e+01   1.0378135e+03   4.7777411e+01   8.7182456e+01
  108   2.6739615e+01   1.0009196e+03   3.0528353e+01   1.0018754e+03   2.5783871e+01   8.8206840e+01
  109   3.7775590e+01   1.0031268e+03   3.5909888e+01   1.0044608e+03   3.6441629e+01   8.7872586e+01
  110   4.3809539e+01   1.0640475e+03   5.1267151e+01   1.0666173e+03   4.1239827e+01   8.7130511e+01
  111   5.9922717e+01   1.0972955e+03   6.9621097e+01   1.1019472e+03   5.5271102e+01   8.6177561e+01
  112   1.0425768e+01   9.6075472e+02   1.0307673e+01   9.6086651e+02   1.0313980e+01   8.9378643e+01
  113   8.8133965e+00   9.3134725e+02   6.1156500e+00   9.3138779e+02   8.7728565e+00   8.9620198e+01
  114   1.1167101e+01   9.4311577e+02   1.5940210e+01   9.4338834e+02   1.0894537e+01   8.9020385e+01
  115   5.4012089e+00   8.8778357e+02   1.6224595e+00   8.8778655e+02   5.3982257e+00   8.9894649e+01
  116   1.0602432e+01   9.1378968e+02   1.1371828e+01   9.1393284e+02   1.0459274e+01   8.9278754e+01
  117   9.7201208e+00   9.0079633e+02   7.3996834e+00   9.0085777e+02   9.6586765e+00   8.9524248e+01
  118   6.0530935e+00   8.8791395e+02   4.5094276e+00   8.8793701e+02   6.0300350e+00   8.9707026e+01
  119   1.2263133e+01   9.3203720e+02   1.1297288e+01   9.3217594e+02   1.2124393e+01   8.9296396e+01
  120   6.4395525e+00   9.1295711e+02   6.8101436e+00   9.1300826e+02   6.3883947e+00   8.9569602e+01
  121   1.5238183e+01   9.4169737e+02   1.5509030e+01   9.4195692e+02   1.4978633e+01   8.9041220e+01
  122   2.8307975e+01   9.7263632e+02   2.6209614e+01   9.7336320e+02   2.7581093e+01   8.8411399e+01
  123   1.3104160e+01   9.1320996e+02   1.0206779e+01   9.1332569e+02   1.2988434e+01   8.9350404e+01
  124   6.9470514e+00   9.0024172e+02   3.8316603e+00   9.0025815e+02   6.9306164e+00   8.9754244e+01
  125   1.4148650e+01   9.1341886e+02   9.6162104e+00   9.1352168e+02   1.4045832e+01   8.9387410e+01
  126   7.4470784e+00   8.8492456e+02   2.0875717e+00   8.8492952e+02   7.4421120e+00   8.9863691e+01
  127   2.0606469e+01   9.4277103e+02   1.7450925e+01   9.4310115e+02   2.0276348e+01   8.8916259e+01
  128   2.0052749e+01   9.7098528e+02   2.2608985e+01   9.7152252e+02   1.9515511e+01   8.8638784e+01
  129   1.9051666e+01   9.6247990e+02   1.9440165e+01   9.6288031e+02   1.8651255e+01   8.8820038e+01
  130   4.2229213e+00   8.7331033e+02  -6.3487680e-01   8.7331080e+02   4.2224575e+00   9.0041855e+01
  131   5.6000722e+01   1.0645768e+03   5.8362410e+01   1.0679428e+03   5.2634748e+01   8.6699199e+01
  132   9.8993846e+00   9.4286223e+02   1.1954131e+01   9.4301538e+02   9.7462404e+00   8.9266025e+01
  133   3.8339789e+01   1.0461896e+03   3.9518654e+01   1.0477368e+03   3.6792604e+01   8.7757972e+01
  134   4.8292908e-01   8.6006312e+02  -4.3291211e+00   8.6008493e+02   4.6112679e-01   9.0288550e+01
  135   1.0838779e+02   1.0973753e+03   8.4476721e+01   1.1045392e+03   1.0122390e+02   8.5152738e+01
  136   2.3223352e+02   1.1611676e+03   1.0553744e+02   1.1730070e+03   2.2039417e+02   8.3599231e+01
  137   1.4108520e+02   1.1279668e+03   9.6420197e+01   1.1372990e+03   1.3175302e+02   8.4471753e+01
  138   2.1034371e+02   1.1480923e+03   1.0929757e+02   1.1606627e+03   1.9777324e+02   8.3439156e+01
  139   2.1080414e+02   1.1503944e+03   9.4803253e+01   1.1598645e+03   2.0133409e+02   8.4295551e+01
  140   1.7295723e+02   1.1406150e+03   1.0077765e+02   1.1509991e+03   1.6257308e+02   8.4116992e+01
  141   2.1036619e+02   1.1460284e+03   8.7873836e+01   1.1542097e+03   2.0218495e+02   8.4680974e+01
  142   2.3088200e+02   1.1544100e+03   9.7506294e+01   1.1645925e+03   2.2069953e+02   8.4038278e+01
  143   1.8464210e+02   1.1296062e+03   8.7588276e+01   1.1376562e+03   1.7659216e+02   8.4748892e+01
  144   2.0911378e+02   1.1397664e+03   9.9132214e+01   1.1502087e+03   1.9867148e+02   8.3986804e+01
  145   2.0877647e+02   1.1344331e+03   9.0201438e+01   1.1431410e+03   2.0006863e+02   8.4485882e+01
  146   1.8175547e+02   1.1151731e+03   8.6160602e+01   1.1230597e+03   1.7386892e+02   8.4770106e+01
  147   2.2999067e+02   1.1499533e+03   8.9656505e+01   1.1586095e+03   2.2133449e+02   8.4485287e+01
  148   1.8094607e+02   1.1341328e+03   9.4845214e+01   1.1434786e+03   1.7160029e+02   8.4372404e+01
  149   1.7865539e+02   1.1226794e+03   9.4237184e+01   1.1319947e+03   1.6934009e+02   8.4354676e+01
  150   8.7573915e+01   1.0847216e+03   7.3320879e+01   1.0900841e+03   8.2211425e+01   8.5816990e+01
  151   1.4760336e+02   1.1135685e+03   9.5206852e+01   1.1228628e+03   1.3830907e+02   8.4424334e+01
  152   6.9072124e+01   1.0609796e+03   6.1373335e+01   1.0647626e+03   6.5289135e+01   8.6472810e+01
  153   8.4692637e+01   1.0703152e+03   6.9692052e+01   1.0752187e+03   7.9789200e+01   8.5975380e+01
  154   9.6913302e+01   1.0665478e+03   7.0920630e+01   1.0717076e+03   9.1753510e+01   8.5838808e+01
  155   6.4404403e+01   1.0376410e+03   5.0813821e+01   1.0402868e+03   6.1758547e+01   8.7019323e+01
  156   1.2036993e+02   1.0912808e+03   8.3232357e+01   1.0983643e+03   1.1328643e+02   8.5135556e+01
  157   1.1012739e+02   1.1060733e+03   8.5326174e+01   1.1133306e+03   1.0287008e+02   8.5138481e+01
  158   1.5566689e+02   1.1067642e+03   8.9757753e+01   1.1151608e+03   1.4727033e+02   8.4655706e+01
  159   1.5802471e+02   1.1185533e+03   9.2944127e+01   1.1274642e+03   1.4911378e+02   8.4523558e+01
  160   9.9612488e+01   1.0800437e+03   7.2567519e+01   1.0853858e+03   9.4270443e+01   8.5789776e+01
  161   1.2994290e+02   1.0861098e+03   8.0207905e+01   1.0927914e+03   1.2326137e+02   8.5238100e+01
  162   1.0695830e+02   1.0634136e+03   7.0055302e+01   1.0685175e+03   1.0185436e+02   8.5833024e+01
  163   8.1011312e+01   1.0582242e+03   6.2845413e+01   1.0622492e+03   7.6986247e+01   8.6335379e+01
  164   1.3174414e+02   1.0951160e+03   7.7900763e+01   1.1013746e+03   1.2548554e+02   8.5406684e+01
  165   1.2212494e+02   1.1000558e+03   8.2209831e+01   1.1069186e+03   1.1526212e+02   8.5228056e+01
  166   1.5087460e+02   1.1299247e+03   1.0108237e+02   1.1402520e+03   1.4054725e+02   8.4166466e+01
  167   7.6852185e+01   1.0374285e+03   5.3396729e+01   1.0403876e+03   7.3893071e+01   8.6828055e+01
  168   1.8450704e+02   1.1157234e+03   8.7008572e+01   1.1237833e+03   1.7644712e+02   8.4707588e+01
  169   2.1185922e+02   1.1570927e+03   1.0062426e+02   1.1676859e+03   2.0126605e+02   8.3990347e+01
  170   2.2930887e+02   1.1465444e+03   8.2110607e+01   1.1538369e+03   2.2201634e+02   8.4924675e+01
  171   1.6333401e+02   1.1085714e+03   7.7566877e+01   1.1148943e+03   1.5701111e+02   8.5339812e+01
  172   2.0895985e+02   1.1302333e+03   8.2154060e+01   1.1375020e+03   2.0169116e+02   8.4943842e+01
  173   1.8679346e+02   1.1132633e+03   7.9877582e+01   1.1200996e+03   1.7995709e+02   8.5108226e+01
  174   1.6184706e+02   1.1011366e+03   8.3778966e+01   1.1085506e+03   1.5443300e+02   8.4942758e+01
  175   2.1108119e+02   1.1408400e+03   7.4133256e+01   1.1467138e+03   2.0520736e+02   8.5469731e+01
  176   1.8651107e+02   1.1257436e+03   7.9883126e+01   1.1324893e+03   1.7976534e+02   8.5173110e+01
  177   2.1186423e+02   1.1400351e+03   6.7864326e+01   1.1449709e+03   2.0692850e+02   8.5840234e+01
  178   2.2887995e+02   1.1443997e+03   7.4991102e+01   1.1505017e+03   2.2277803e+02   8.5348169e+01
  179   1.9163314e+02   1.1225528e+03   6.7236200e+01   1.1273839e+03   1.8680204e+02   8.5890208e+01
  180   2.0935529e+02   1.1274904e+03   7.4789469e+01   1.1335427e+03   2.0330299e+02   8.5373446e+01
  181   2.0981449e+02   1.1261890e+03   6.7862052e+01   1.1311873e+03   2.0481623e+02   8.5787589e+01
  182   1.6756444e+02   1.1069325e+03   7.1357637e+01   1.1123221e+03   1.6217479e+02   8.5680646e+01
  183   2.2867964e+02   1.1433982e+03   6.8264939e+01   1.1484647e+03   2.2361313e+02   8.5755384e+01
  184   1.8881738e+02   1.1233828e+03   7.3156402e+01   1.1290747e+03   1.8312547e+02   8.5551084e+01
  185   1.8862796e+02   1.1075268e+03   6.6110324e+01   1.1122588e+03   1.8389601e+02   8.5905947e+01
  186   1.3964487e+02   1.0910113e+03   7.3003130e+01   1.0965806e+03   1.3407558e+02   8.5637445e+01
  187   1.6541084e+02   1.0961645e+03   7.6647119e+01   1.1024341e+03   1.5914122e+02   8.5323701e+01
  188   1.1888038e+02   1.0724507e+03   6.6730779e+01   1.0770979e+03   1.1423321e+02   8.6016323e+01
  189   1.3774123e+02   1.0814930e+03   7.6031844e+01   1.0875792e+03   1.3165510e+02   8.5423393e+01
  190   1.4361926e+02   1.0773985e+03   7.0900533e+01   1.0827512e+03   1.3826656e+02   8.5682598e+01
  191   9.0932447e+01   1.0556715e+03   6.2132669e+01   1.0596566e+03   8.6947341e+01   8.6330152e+01
